MB_CODE16,lat,lon
"10675302000",-33.79252930,151.07957470
"10675310000",-33.79163030,151.07981800
"10675320000",-33.79196370,151.07820650
"10675331000",-33.79059180,151.08109460
"10675332000",-33.79132580,151.08114820
"10675341000",-33.79024940,151.08046880
"10675342000",-33.79099320,151.07903500
"10675350000",-33.79123890,151.07823930
"10675360000",-33.79223740,151.07593470
"10675371000",-33.79376060,151.07901800
"10675372000",-33.79311270,151.08129030
"10675380000",-33.79689200,151.07976270
"10675390000",-33.79507060,151.07941840
"10675400000",-33.79688330,151.07793510
"10675410000",-33.79717300,151.07537260
"10675420000",-33.79668990,151.07656390
"10675430000",-33.79480170,151.07677340
"10675440000",-33.79553780,151.07479090
"10675450000",-33.79587040,151.07079650
"10675460000",-33.79734560,151.07313110
"10675470000",-33.79768480,151.07112140
"10675480000",-33.79250850,151.06973600
"10675490000",-33.79332830,151.06971950
"10675500000",-33.80400650,151.07114050
"10675510000",-33.80182870,151.07034390
"10675520000",-33.79834340,151.06656200
"10675530000",-33.80104540,151.06663360
"10675540000",-33.79762730,151.06880220
"10675550000",-33.80006130,151.07005610
"10675560000",-33.80453360,151.06931200
"10675590000",-33.80224170,151.07338910
"10675600000",-33.80262520,151.07544480
"10675610000",-33.80076800,151.07274900
"10675620000",-33.80178730,151.07262150
"10675630000",-33.80467870,151.07329120
"10675640000",-33.80427670,151.07413020
"10675650000",-33.80562890,151.07225190
"10675660000",-33.79737470,151.08294990
"10675670000",-33.80471420,151.08474850
"10675680000",-33.80144960,151.08482220
"10675690000",-33.79710580,151.08204450
"10675710000",-33.79830110,151.08137910
"10675750000",-33.80387690,151.07994570
"10675760000",-33.80369620,151.08465180
"10675810000",-33.80039610,151.08532490
"10675820000",-33.80264390,151.08654760
"10675870000",-33.79881850,151.07512840
"10675880000",-33.79924990,151.07601210
"10675890000",-33.79903360,151.07405890
"10675900000",-33.80072120,151.07575190
"10675910000",-33.79915680,151.07825080
"10675920000",-33.80147640,151.07779570
"10675950000",-33.80220420,151.07640240
"10675960000",-33.80466730,151.07704720
"10675970000",-33.80476510,151.07599350
"10675980000",-33.80470960,151.07831350
"10675990000",-33.80513540,151.08008820
"10676000000",-33.80622510,151.08225670
"10676010000",-33.80484450,151.08227500
"10676020000",-33.80423900,151.09110320
"10676030000",-33.80335060,151.09369760
"10676040000",-33.80580760,151.08927450
"10676050000",-33.80588650,151.08977940
"10676060000",-33.80553850,151.08994230
"10676070000",-33.80513510,151.08958910
"10676090000",-33.80509690,151.09013350
"10676100000",-33.80308020,151.08977280
"10676110000",-33.80441010,151.08680590
"10676120000",-33.80582980,151.08522920
"10676130000",-33.80702970,151.08533820
"10676140000",-33.80842230,151.08507090
"10676151000",-33.80800990,151.08845500
"10676152000",-33.80757130,151.08635300
"10676153000",-33.80736770,151.08407200
"10676154000",-33.80745250,151.08526730
"10676155000",-33.80717240,151.08293750
"10676156000",-33.80774680,151.08737270
"10676160000",-33.80728180,151.08775200
"10676172000",-33.80627370,151.08959770
"10676174000",-33.80657050,151.08692500
"10676175000",-33.80699310,151.08902310
"10676180000",-33.80724810,151.08964640
"10676190000",-33.80635270,151.09020600
"10676200000",-33.80796690,151.09262570
"10676220000",-33.80810720,151.09136420
"10676231000",-33.80708390,151.09055520
"10676232000",-33.80532310,151.09188730
"10676233000",-33.80687870,151.09130670
"10676240000",-33.80678110,151.09247450
"10676250000",-33.80820660,151.08944650
"10676260000",-33.81059030,151.08934780
"10676270000",-33.80903670,151.08933390
"10676280000",-33.80932230,151.08792930
"10676290000",-33.80986840,151.08784310
"10676300000",-33.80847010,151.08806550
"10676310000",-33.80874650,151.08832760
"10676320000",-33.81022830,151.08851090
"10676350000",-33.80803090,151.08718490
"10676360000",-33.80847460,151.08749670
"10676370000",-33.80899770,151.08684200
"10676380000",-33.80849720,151.08693200
"10676420000",-33.81325520,151.08773640
"10676430000",-33.81329730,151.08721690
"10676440000",-33.81321800,151.08820200
"10676450000",-33.81372140,151.08840140
"10676470000",-33.81381760,151.08761500
"10676490000",-33.81422570,151.08794590
"10676510000",-33.81387100,151.08664430
"10676520000",-33.81420760,151.08055860
"10676530000",-33.81278290,151.08198190
"10676540000",-33.81070630,151.08332860
"10676550000",-33.80971240,151.08354430
"10676560000",-33.80838210,151.08643140
"10676570000",-33.80815390,151.08598330
"10676580000",-33.80974250,151.08555190
"10676590000",-33.80918970,151.08615350
"10676600000",-33.80800990,151.08424120
"10676610000",-33.80863440,151.08380530
"10676620000",-33.80796560,151.08363500
"10676630000",-33.80783590,151.08305310
"10676640000",-33.80850090,151.08290920
"10676650000",-33.80836640,151.08237030
"10676660000",-33.80762260,151.08253200
"10676670000",-33.80616420,151.07080730
"10676680000",-33.81186150,151.07732050
"10676690000",-33.80691630,151.08014670
"10676700000",-33.80685650,151.07706700
"10676710000",-33.80846750,151.07813400
"10676720000",-33.80880910,151.08070590
"10676730000",-33.80937090,151.07849180
"10676740000",-33.80975760,151.08069460
"10676750000",-33.80863700,151.07243340
"10676780000",-33.81083300,151.07288720
"10676800000",-33.81257720,151.07472180
"10676810000",-33.81211680,151.07294840
"10676820000",-33.81585640,151.07502970
"10676830000",-33.81463860,151.07365140
"10676840000",-33.81610260,151.07414200
"10676850000",-33.81732590,151.07836550
"10676860000",-33.81749300,151.08121400
"10676870000",-33.81826100,151.07470050
"10676880000",-33.81858820,151.07863010
"10676890000",-33.81607730,151.08073440
"10676900000",-33.81521820,151.08092210
"10676910000",-33.81509720,151.07953750
"10676920000",-33.81547810,151.08215180
"10676930000",-33.81535550,151.08625730
"10676940000",-33.81578280,151.08867500
"10676950000",-33.81527160,151.08844720
"10676960000",-33.81612870,151.08796740
"10676970000",-33.81590230,151.08829230
"10676980000",-33.81634130,151.08772800
"10676990000",-33.81681480,151.08750830
"10677000000",-33.81713530,151.08746250
"10677010000",-33.81839250,151.08665180
"10677020000",-33.81818120,151.08687960
"10677030000",-33.81803010,151.08727040
"10677040000",-33.81762310,151.08721810
"10677050000",-33.81619480,151.08921240
"10677060000",-33.81651320,151.08854490
"10677070000",-33.81658880,151.08761570
"10677090000",-33.81798500,151.08807860
"10677110000",-33.81666900,151.08920670
"10677120000",-33.81911100,151.08814100
"10677130000",-33.81898500,151.08765250
"10677140000",-33.81858500,151.08782680
"10677152000",-33.81555680,151.08921710
"10677153000",-33.81631240,151.08993480
"10677160000",-33.81963070,151.09106930
"10677170000",-33.81870120,151.09141440
"10677182000",-33.81896890,151.09267300
"10677184000",-33.81849870,151.08973240
"10677185000",-33.81739150,151.09299690
"10677186000",-33.82046700,151.08997230
"10677188000",-33.81945870,151.09027120
"10677200000",-33.81393150,151.09189480
"10677210000",-33.81780060,151.09771350
"10677220000",-33.81903920,151.09796370
"10677230000",-33.82204600,151.09825590
"10677240000",-33.81836010,151.09935880
"10677250000",-33.81673850,151.10110250
"10677270000",-33.81526100,151.09321030
"10677280000",-33.81107310,151.09584590
"10677290000",-33.81156630,151.09805670
"10677300000",-33.81263030,151.09829190
"10677310000",-33.81450270,151.09912960
"10677320000",-33.81644150,151.09500960
"10677330000",-33.81787280,151.09572990
"10677340000",-33.81583140,151.09342090
"10677350000",-33.81440990,151.09643900
"10677360000",-33.81580660,151.09948530
"10677370000",-33.81595510,151.09788430
"10677380000",-33.81142220,151.10516520
"10677390000",-33.81534690,151.10138290
"10677400000",-33.81474770,151.10220500
"10677410000",-33.81503430,151.10184880
"10677420000",-33.81421410,151.10274220
"10677430000",-33.81492080,151.10298540
"10677440000",-33.81397080,151.10376180
"10677450000",-33.81355840,151.10414840
"10677460000",-33.81355840,151.10339390
"10677470000",-33.81295370,151.10428490
"10677480000",-33.81265780,151.10263120
"10677490000",-33.81329520,151.09957460
"10677500000",-33.81366010,151.10170330
"10677510000",-33.80859550,151.10198660
"10677520000",-33.80701860,151.10026850
"10677530000",-33.80781420,151.10116000
"10677540000",-33.80531710,151.10334930
"10677550000",-33.80663480,151.10362440
"10677560000",-33.80777220,151.10466150
"10677570000",-33.80808090,151.10503040
"10677580000",-33.80844840,151.10531440
"10677610000",-33.80945570,151.10470210
"10677620000",-33.80989750,151.09830480
"10677630000",-33.81082250,151.09810140
"10677640000",-33.81217490,151.09617200
"10677650000",-33.80754830,151.09538280
"10677660000",-33.80974490,151.09439290
"10677670000",-33.80834280,151.09627060
"10677680000",-33.80945530,151.09592750
"10677690000",-33.80614660,151.09486450
"10677700000",-33.80733240,151.09370250
"10677710000",-33.80708010,151.09758100
"10677740000",-33.80310700,151.09833210
"10677750000",-33.80503610,151.09596210
"10677760000",-33.80581340,151.09709040
"10677770000",-33.80618760,151.09289040
"10677780000",-33.80480830,151.09372640
"10677790000",-33.80519050,151.09433200
"10677800000",-33.80557560,151.09395350
"10677810000",-33.80599960,151.09353690
"10677820000",-33.80559850,151.09294700
"10677830000",-33.80519240,151.09334650
"10677860000",-33.80445460,151.09308600
"10677870000",-33.80510110,151.09251900
"10677880000",-33.80474200,151.09273360
"10677890000",-33.80421230,151.09480360
"10677900000",-33.80068140,151.09941870
"10677920000",-33.79854190,151.09286310
"10677930000",-33.79792760,151.09409370
"10677940000",-33.79925310,151.09742970
"10677950000",-33.79871690,151.09649270
"10677960000",-33.79836850,151.09501500
"10677970000",-33.80318310,151.09668920
"10677980000",-33.80083880,151.09555670
"10677990000",-33.80003330,151.09641190
"10678000000",-33.80072790,151.09754160
"10678010000",-33.80113530,151.09820850
"10678060000",-33.80040700,151.09378790
"10678070000",-33.80140330,151.09145580
"10678090000",-33.80005510,151.09125190
"10678120000",-33.79926050,151.08745810
"10678150000",-33.79652960,151.09010510
"10678160000",-33.79548130,151.08605550
"10678170000",-33.79634580,151.08609120
"10678230000",-33.79537970,151.09338950
"10678250000",-33.79335460,151.09684860
"10678260000",-33.79430530,151.09657360
"10678290000",-33.79450520,151.09744830
"10678300000",-33.79669080,151.09783700
"10678320000",-33.79475090,151.09875360
"10678370000",-33.79787650,151.09862370
"10678380000",-33.79813780,151.09967850
"10678390000",-33.79709430,151.10171740
"10678420000",-33.79876540,151.10229120
"10678430000",-33.79992160,151.10101050
"10678440000",-33.80076310,151.10344080
"10678470000",-33.80338270,151.10299380
"10678480000",-33.80219080,151.10399250
"10678490000",-33.80371440,151.10210570
"10678500000",-33.80189590,151.10257680
"10678511000",-33.79239350,151.10402590
"10678512000",-33.79364060,151.10383840
"10678520000",-33.79233690,151.10537980
"10678530000",-33.79314390,151.10616170
"10678550000",-33.79484880,151.10317250
"10678560000",-33.79529950,151.10738180
"10678580000",-33.79558160,151.10832750
"10678590000",-33.79562360,151.11093050
"10678610000",-33.79759290,151.10913230
"10678620000",-33.79839600,151.10832060
"10678630000",-33.80207210,151.11309100
"10678670000",-33.79883620,151.11378580
"10678680000",-33.80047720,151.11281910
"10678690000",-33.80160290,151.11162640
"10678700000",-33.79906580,151.10485600
"10678710000",-33.79796370,151.10425150
"10678720000",-33.79752980,151.10342970
"10678730000",-33.80070690,151.10814250
"10678740000",-33.80071990,151.10523320
"10678750000",-33.79921810,151.10645890
"10678770000",-33.80241160,151.10679890
"10678780000",-33.80310370,151.11111050
"10678790000",-33.80495420,151.10494950
"10678800000",-33.80390040,151.10542980
"10678810000",-33.80389370,151.10880970
"10678820000",-33.80249420,151.10848370
"10678830000",-33.80545770,151.10540060
"10678840000",-33.80560410,151.10833390
"10678851000",-33.80565740,151.10631430
"10678852000",-33.80385870,151.10687690
"10678860000",-33.80578170,151.11006180
"10678870000",-33.80440870,151.11055830
"10678880000",-33.80469600,151.11203090
"10678890000",-33.80744980,151.10716370
"10678900000",-33.80634840,151.10651910
"10678911000",-33.80781130,151.10841280
"10678912000",-33.80819370,151.10965280
"10678920000",-33.80671980,151.10557450
"10678940000",-33.80721450,151.10521360
"10678950000",-33.80755640,151.10555210
"10678970000",-33.80801520,151.10581820
"10678980000",-33.80816320,151.10689990
"10678990000",-33.80897950,151.10704630
"10679000000",-33.80913310,151.10623330
"10679010000",-33.80952970,151.10658300
"10679050000",-33.80772210,151.10638450
"10679062000",-33.80804890,151.10663620
"10679070000",-33.78997840,151.11526820
"10679080000",-33.78572340,151.11805740
"10679090000",-33.78660610,151.12130460
"10679100000",-33.78935680,151.11739730
"10679110000",-33.78793510,151.11558000
"10679120000",-33.78804450,151.12343740
"10679130000",-33.78716010,151.12419910
"10679140000",-33.78777280,151.11988470
"10679150000",-33.78979860,151.12260640
"10679160000",-33.79232980,151.11996840
"10679170000",-33.79217630,151.11833630
"10679180000",-33.79115720,151.11944780
"10679190000",-33.79100890,151.11790640
"10679200000",-33.79045410,151.11431310
"10679210000",-33.79025260,151.11242980
"10679220000",-33.79116150,151.11357670
"10679230000",-33.78847200,151.11215400
"10679260000",-33.79271390,151.11363580
"10679270000",-33.79158370,151.11249990
"10679280000",-33.79292550,151.11065920
"10679290000",-33.79311320,151.11234490
"10679300000",-33.79410540,151.11227340
"10679311000",-33.79517200,151.11105580
"10679312000",-33.79478310,151.11174340
"10679320000",-33.79579930,151.11476740
"10679330000",-33.79373210,151.11581090
"10679340000",-33.79427530,151.11562310
"10679350000",-33.79620700,151.11575420
"10679360000",-33.79272200,151.11707060
"10679370000",-33.79409490,151.11801220
"10679380000",-33.79877860,151.11556790
"10679390000",-33.79969650,151.11726220
"10679400000",-33.80176080,151.12039910
"10679410000",-33.80351750,151.12159490
"10679420000",-33.80557420,151.12170240
"10679430000",-33.80111840,151.12510360
"10679440000",-33.80440900,151.12330140
"10679450000",-33.80415100,151.12208970
"10679460000",-33.80568950,151.12071650
"10679470000",-33.80712920,151.12570560
"10679480000",-33.80546440,151.12545100
"10679490000",-33.80614390,151.12441630
"10679500000",-33.80884550,151.12839440
"10679510000",-33.80457800,151.13340850
"10679520000",-33.80442930,151.12816920
"10679530000",-33.80589230,151.12938270
"10679540000",-33.80559430,151.12706020
"10679550000",-33.80355050,151.13118650
"10679560000",-33.80245680,151.13103760
"10679570000",-33.80297910,151.12944020
"10679580000",-33.79486780,151.11995270
"10679590000",-33.79360530,151.12120940
"10679600000",-33.79812620,151.11913750
"10679611000",-33.79558490,151.12250790
"10679612000",-33.79434200,151.12205560
"10679620000",-33.79514930,151.12304680
"10679630000",-33.79844690,151.12205090
"10679640000",-33.79684250,151.12307860
"10679650000",-33.79047400,151.12327410
"10679660000",-33.79289370,151.12164030
"10679670000",-33.79387200,151.12536650
"10679680000",-33.79290610,151.12510550
"10679690000",-33.79261510,151.12407980
"10679700000",-33.79084940,151.12760350
"10679710000",-33.79079890,151.12912040
"10679720000",-33.78874880,151.12638880
"10679730000",-33.78961330,151.12528270
"10679740000",-33.79086830,151.12634090
"10679750000",-33.79235580,151.13045030
"10679760000",-33.79470890,151.12839800
"10679770000",-33.79598750,151.12580430
"10679780000",-33.79666570,151.12636440
"10679790000",-33.79793470,151.12709370
"10679800000",-33.79606200,151.12834500
"10679810000",-33.79746730,151.12952720
"10679820000",-33.79542400,151.13194900
"10679830000",-33.79631800,151.13002560
"10679840000",-33.79438240,151.13286840
"10679850000",-33.79711510,151.13395820
"10679860000",-33.79915040,151.12883390
"10679870000",-33.80040290,151.13028140
"10679880000",-33.80057700,151.13369290
"10679890000",-33.79971770,151.13605140
"10679900000",-33.80232340,151.13339180
"10679910000",-33.80116380,151.13459740
"10679920000",-33.80529480,151.13767900
"10679930000",-33.80276260,151.13686870
"10679940000",-33.80409250,151.13560870
"10679950000",-33.80309260,151.13445800
"10679960000",-33.80406320,151.13673150
"10679970000",-33.80473870,151.13131690
"10679980000",-33.80389400,151.13219280
"10679990000",-33.80631870,151.13127430
"10680000000",-33.80555120,151.13306010
"10680010000",-33.80528840,151.13487940
"10680020000",-33.80590600,151.13592320
"10680030000",-33.80795840,151.13599900
"10680040000",-33.80698370,151.13437110
"10680050000",-33.80692330,151.13604050
"10680060000",-33.80718460,151.13735000
"10680070000",-33.80784090,151.13301670
"10680080000",-33.80725880,151.13149200
"10680090000",-33.80950170,151.13618170
"10680100000",-33.80884550,151.13017030
"10680110000",-33.81335950,151.13488170
"10680120000",-33.81046870,151.13036230
"10680130000",-33.81075260,151.13383370
"10680140000",-33.80945360,151.13386540
"10680150000",-33.81119920,151.13256350
"10680160000",-33.81204060,151.13915710
"10680170000",-33.81118650,151.13950380
"10680180000",-33.81389960,151.13817420
"10680190000",-33.81277490,151.13560190
"10680200000",-33.81214340,151.13699690
"10680210000",-33.81263730,151.13643430
"10680220000",-33.80579210,151.11923340
"10680250000",-33.80238080,151.11424230
"10680260000",-33.80097220,151.11576040
"10680270000",-33.80173000,151.11954280
"10680280000",-33.80285290,151.11810220
"10680290000",-33.80698530,151.11855450
"10680300000",-33.80455310,151.11842430
"10680310000",-33.80618820,151.12302380
"10680320000",-33.80784510,151.12081080
"10680330000",-33.80779250,151.12699640
"10680340000",-33.80865760,151.12424540
"10680350000",-33.80820320,151.12472150
"10680360000",-33.81142320,151.12433190
"10680370000",-33.81002340,151.12535070
"10680380000",-33.81080270,151.12240430
"10680390000",-33.81239800,151.12004460
"10680400000",-33.81335950,151.12849020
"10680410000",-33.80875060,151.11826210
"10680420000",-33.81104280,151.11937550
"10680430000",-33.81029120,151.11838020
"10680440000",-33.81220800,151.11759960
"10680450000",-33.81370240,151.11711620
"10680460000",-33.81384550,151.11499220
"10680470000",-33.81022820,151.11567220
"10680480000",-33.81164850,151.11417110
"10680490000",-33.81512120,151.11115000
"10680500000",-33.81474600,151.11495660
"10680510000",-33.81337130,151.11290080
"10680520000",-33.81460030,151.10929360
"10680540000",-33.81830000,151.11962010
"10680550000",-33.82261140,151.12070030
"10680560000",-33.82163050,151.11853940
"10680570000",-33.82334900,151.11956870
"10680581000",-33.82375730,151.11505390
"10680582000",-33.82465230,151.11632180
"10680590000",-33.82312160,151.11542440
"10680600000",-33.82329540,151.11786370
"10680610000",-33.82455600,151.11092300
"10680620000",-33.81927500,151.10527420
"10680630000",-33.81766750,151.10009430
"10680640000",-33.81237900,151.12281540
"10680650000",-33.81330730,151.11894390
"10680660000",-33.81963970,151.11191810
"10680680000",-33.81754000,151.10708090
"10680690000",-33.81890230,151.11638540
"10680700000",-33.81835730,151.11722480
"10680710000",-33.81689450,151.11878740
"10680730000",-33.81607350,151.11790620
"10680740000",-33.81518860,151.11872650
"10680750000",-33.81521130,151.12046180
"10680760000",-33.81792240,151.11482820
"10680770000",-33.81775290,151.11610370
"10680780000",-33.81835130,151.11511820
"10680790000",-33.81561270,151.11305830
"10680800000",-33.81570330,151.11567030
"10680820000",-33.80854130,151.11434300
"10680840000",-33.80743350,151.11627710
"10680850000",-33.80516180,151.11309100
"10680860000",-33.80583250,151.11444520
"10680870000",-33.80873120,151.11133740
"10680880000",-33.81230880,151.10818800
"10680890000",-33.81310240,151.11056990
"10680900000",-33.81184370,151.11266760
"10680910000",-33.81177850,151.11072380
"10680920000",-33.81042300,151.10979840
"10680930000",-33.81022210,151.10673390
"10680940000",-33.81075290,151.10767830
"10680950000",-33.81087570,151.10677470
"10680960000",-33.81026160,151.10802400
"10680970000",-33.80973770,151.10719960
"10680980000",-33.80926840,151.10759380
"10680990000",-33.80958940,151.10802470
"10681000000",-33.80977930,151.10848680
"10681010000",-33.80952500,151.10893440
"10681020000",-33.80917300,151.10837200
"10681030000",-33.80873670,151.10833920
"10681040000",-33.80851260,151.10881400
"10681050000",-33.80908120,151.10938600
"10681061000",-33.81229230,151.10637690
"10681062000",-33.81451720,151.10753450
"10681063000",-33.81388510,151.10662070
"10681064000",-33.81349010,151.10523360
"10681071000",-33.81541890,151.10458320
"10681072000",-33.81437790,151.10550520
"10681080000",-33.81396240,151.10482720
"10681093000",-33.81734090,151.10349540
"10681100000",-33.81498380,151.10560520
"10681110000",-33.81457840,151.10602500
"10681120000",-33.81548450,151.10613900
"10681130000",-33.81469440,151.10679770
"10681140000",-33.81520670,151.10678210
"10681150000",-33.81591360,151.10841440
"10681161000",-33.81624050,151.10483410
"10681162000",-33.81645300,151.10404340
"10681170000",-33.81608580,151.10658130
"10681180000",-33.81608580,151.10729760
"10681190000",-33.81525060,151.10759160
"10681200000",-33.81811250,151.12394290
"10681210000",-33.82553050,151.12641900
"10681220000",-33.82331040,151.12698150
"10681230000",-33.82178010,151.12638760
"10681240000",-33.82231570,151.12748320
"10681251000",-33.81851220,151.12680180
"10681252000",-33.81818470,151.12840590
"10681260000",-33.81743430,151.12781820
"10681270000",-33.81710580,151.12520020
"10681281000",-33.81999220,151.12192760
"10681282000",-33.82029980,151.11985550
"10681283000",-33.82177190,151.12187500
"10681290000",-33.81910110,151.12277260
"10681300000",-33.82060010,151.12272850
"10681311000",-33.82426990,151.12508480
"10681312000",-33.82397420,151.12206510
"10681313000",-33.82528830,151.12527880
"10681314000",-33.82423390,151.12401590
"10681320000",-33.81915500,151.12553550
"10681330000",-33.81985240,151.12728840
"10681340000",-33.81959610,151.12683560
"10681350000",-33.81654390,151.13382580
"10681360000",-33.81806890,151.13024060
"10681370000",-33.81955970,151.12913810
"10681380000",-33.82145330,151.12315990
"10681390000",-33.82144570,151.12485980
"10681400000",-33.82319460,151.12540790
"10681410000",-33.82404480,151.12611030
"10681420000",-33.81866040,151.13695450
"10681430000",-33.81777960,151.13527640
"10681440000",-33.81881190,151.13524070
"10681450000",-33.81703230,151.13630760
"10681460000",-33.82092770,151.13094310
"10681470000",-33.81856150,151.13191310
"10681480000",-33.81948290,151.13224400
"10681490000",-33.82228560,151.12992230
"10681500000",-33.82282040,151.13192570
"10681510000",-33.82273660,151.13335060
"10681520000",-33.82362420,151.12875000
"10681530000",-33.82401510,151.13055260
"10681540000",-33.82639710,151.12820730
"10681551000",-33.82871030,151.12630890
"10681552000",-33.82734430,151.12611560
"10681553000",-33.82910080,151.12714360
"10681554000",-33.82653680,151.12655080
"10681555000",-33.82735000,151.12674460
"10681560000",-33.83291820,151.12571480
"10681571000",-33.82976680,151.12624380
"10681572000",-33.83177850,151.12648310
"10681573000",-33.83097370,151.12563070
"10681574000",-33.83076370,151.12627320
"10681580000",-33.82730870,151.12725580
"10681590000",-33.82736250,151.12757020
"10681600000",-33.82791170,151.12789910
"10681610000",-33.82722780,151.12806190
"10681620000",-33.82796050,151.12726200
"10681630000",-33.82865070,151.12740890
"10681640000",-33.82843790,151.12812010
"10681650000",-33.82907020,151.12802410
"10681660000",-33.82762860,151.12920820
"10681670000",-33.82766890,151.12856800
"10681680000",-33.82800660,151.12960330
"10681690000",-33.82686030,151.13027060
"10681700000",-33.82846160,151.12886310
"10681711000",-33.82020190,151.09939870
"10681712000",-33.81973180,151.09917570
"10681721000",-33.81827750,151.09416180
"10681723000",-33.82203400,151.09654630
"10681726000",-33.82030540,151.09488000
"10681727000",-33.81869110,151.09683200
"10681728000",-33.81930050,151.09562470
"10681730000",-33.81835380,151.10283530
"10681741000",-33.81927320,151.10412400
"10681750000",-33.81727350,151.10475180
"10681770000",-33.81691990,151.10656950
"10681790000",-33.81784000,151.10938790
"10681820000",-33.82179790,151.11268540
"10681830000",-33.82274610,151.11281320
"10681840000",-33.82282260,151.11080650
"10681850000",-33.82232430,151.10990140
"10681860000",-33.82346650,151.11154500
"10681870000",-33.82052070,151.11309060
"10681880000",-33.82052070,151.11183820
"10681890000",-33.82091780,151.11649190
"10681900000",-33.82007540,151.11672500
"10681920000",-33.82857950,151.10145730
"10681930000",-33.83009510,151.11802910
"10681940000",-33.82055590,151.10380470
"10681960000",-33.82090810,151.09955850
"10681970000",-33.82103720,151.10181940
"10681990000",-33.82665560,151.10268630
"10682000000",-33.82588700,151.10107410
"10682010000",-33.82495500,151.10364270
"10682020000",-33.82495500,151.10253380
"10682030000",-33.82254950,151.10326400
"10682040000",-33.82251450,151.10433720
"10682050000",-33.82108030,151.10477550
"10682060000",-33.82250510,151.10557910
"10682070000",-33.82382160,151.10414880
"10682080000",-33.82447730,151.10501670
"10682090000",-33.82311710,151.10649320
"10682100000",-33.82513450,151.10588810
"10682110000",-33.82380890,151.10980270
"10682120000",-33.82368110,151.10746340
"10682131000",-33.82330870,151.10906120
"10682133000",-33.82280900,151.10864710
"10682134000",-33.82377960,151.10843860
"10682140000",-33.82582290,151.10672380
"10682150000",-33.82468480,151.10795710
"10682160000",-33.82585350,151.10906380
"10682170000",-33.82523210,151.11008470
"10682180000",-33.82604710,151.10788660
"10682190000",-33.82770660,151.10818230
"10682200000",-33.82994270,151.10681190
"10682210000",-33.82846370,151.10254640
"10682220000",-33.82664060,151.10411940
"10682230000",-33.82724970,151.10519060
"10682240000",-33.82898410,151.10333800
"10682250000",-33.82960730,151.10444940
"10682260000",-33.82795970,151.10588080
"10682270000",-33.82768460,151.11434420
"10682280000",-33.82932020,151.11000540
"10682300000",-33.82729760,151.11314060
"10682310000",-33.82713500,151.11074490
"10682320000",-33.82663020,151.11162020
"10682330000",-33.82542870,151.11178820
"10682340000",-33.82599300,151.11341770
"10682350000",-33.82807130,151.11588580
"10682360000",-33.82807130,151.11655150
"10682370000",-33.82879600,151.11510280
"10682380000",-33.82882250,151.11683160
"10682390000",-33.82919880,151.11720450
"10682400000",-33.83080420,151.11668340
"10682410000",-33.83296580,151.11672430
"10682420000",-33.83244600,151.11495700
"10682430000",-33.83554540,151.11527720
"10682440000",-33.83115270,151.11970270
"10682450000",-33.83115770,151.11888090
"10682460000",-33.83516750,151.11796310
"10682470000",-33.82858800,151.12079060
"10682480000",-33.82881270,151.12165030
"10682490000",-33.82579360,151.11606680
"10682500000",-33.82657940,151.11862930
"10682510000",-33.82677460,151.11723040
"10682520000",-33.82533890,151.11815280
"10682530000",-33.82459550,151.11854720
"10682540000",-33.82659890,151.12091550
"10682550000",-33.82712350,151.12044360
"10682560000",-33.82833800,151.11936890
"10682570000",-33.82507140,151.12353910
"10682580000",-33.82595350,151.12176180
"10682590000",-33.82832350,151.12434690
"10682600000",-33.82722620,151.12503200
"10682610000",-33.82925210,151.12516830
"10682620000",-33.83025030,151.12567220
"10682630000",-33.83220900,151.12049730
"10682640000",-33.83396740,151.12272950
"10682650000",-33.83353970,151.12364160
"10682660000",-33.83505550,151.12210340
"10682671000",-33.83324780,151.12678860
"10682672000",-33.83402100,151.12707970
"10682673000",-33.83520410,151.12753400
"10682674000",-33.83393850,151.12670240
"10682680000",-33.83122930,151.12523600
"10682690000",-33.83176000,151.12535370
"10682700000",-33.83141060,151.12481000
"10682710000",-33.83164230,151.12435460
"10682720000",-33.83224760,151.12481990
"10682730000",-33.83206920,151.12428060
"10682740000",-33.83257350,151.12359860
"10682750000",-33.83226260,151.12387170
"10682760000",-33.83277220,151.12485360
"10682770000",-33.83408950,151.12528760
"10682780000",-33.83349440,151.12464650
"10682790000",-33.83612410,151.12247100
"10682800000",-33.83738840,151.12125190
"10682810000",-33.83943090,151.12402740
"10682820000",-33.83688580,151.12585460
"10682830000",-33.83962950,151.12513970
"10682840000",-33.83765160,151.12690050
"10682850000",-33.83651780,151.12808680
"10682860000",-33.83778810,151.12781860
"10682870000",-33.83644860,151.12736520
"10682880000",-33.83577680,151.12732030
"10682890000",-33.83514780,151.12695550
"10682900000",-33.83627270,151.12594190
"10682910000",-33.83623470,151.12555770
"10682920000",-33.83633620,151.12653370
"10682930000",-33.83578330,151.12678530
"10682940000",-33.83484410,151.12653600
"10682950000",-33.83558790,151.12611290
"10682960000",-33.83545190,151.12451350
"10682970000",-33.83469950,151.12551540
"10682980000",-33.83593930,151.12387140
"10682991000",-33.80987830,151.09097880
"10682992000",-33.81112730,151.09370410
"10682993000",-33.81250670,151.09331710
"10682994000",-33.80992090,151.09295090
"10683000000",-33.78675600,151.09718650
"10683010000",-33.78790710,151.09887000
"10683040000",-33.78141730,151.11814880
"10683050000",-33.77879580,151.11771000
"10683070000",-33.77902870,151.11663430
"10683080000",-33.77947400,151.11696290
"10683100000",-33.77848810,151.11721670
